Date,France_10y,Germany_10y,Belgium_10y,Italy_10y,Spain_10y,Portugal_10y,Ireland_10y,Greece_10y
2022-10-25,2.78,2.26,2.86,4.46591,3.334,3.181,2.657,4.687
2022-10-25,2.78,2.26,2.84,4.46591,3.334,3.181,2.657,4.687
2022-10-26,2.68,2.16,2.76,4.3946,3.273,3.15,2.599,4.669
2022-10-26,2.68,2.16,2.7,4.3946,3.273,3.15,2.599,4.669
2022-10-26,2.68,2.16,2.84,4.3946,3.273,3.15,2.599,4.669
2022-10-27,2.72,2.18,2.69,4.23089,3.224,2.959,2.422,4.532
2022-10-27,2.72,2.18,2.83,4.23089,3.224,2.959,2.422,4.532
2022-10-27,2.72,2.18,2.78,4.23089,3.224,2.959,2.422,4.532
2022-10-28,2.62,2.09,2.62,4.13839,3.156,3.079,2.554,4.476
2022-10-28,2.62,2.09,2.72,4.13839,3.156,3.079,2.554,4.476
2022-10-28,2.62,2.09,2.58,4.13839,3.156,3.079,2.554,4.476
2022-10-29,2.65,2.09,2.58,4.13878,3.156,3.079,2.554,4.476
2022-10-30,2.65,2.09,2.58,4.13878,3.156,3.079,2.554,4.476
2022-10-31,2.65,2.15,2.57,4.13878,3.128,3.165,2.621,4.59
2022-10-31,2.65,2.15,2.71,4.13878,3.128,3.165,2.621,4.59
2022-10-31,2.65,2.15,2.74,4.13878,3.128,3.165,2.621,4.59
2022-11-01,2.58,2.06,2.74,4.14291,3.166,3.133,2.639,4.575
2022-11-02,2.68,2.14,2.74,4.45862,3.185,3.157,2.656,4.572
2022-11-02,2.68,2.14,2.62,4.45862,3.185,3.157,2.656,4.572
2022-11-02,2.68,2.14,2.77,4.45862,3.185,3.157,2.656,4.572
2022-11-03,2.76,2.23,2.83,4.57089,3.269,3.244,2.745,4.654
2022-11-03,2.76,2.23,2.75,4.57089,3.269,3.244,2.745,4.654
2022-11-03,2.76,2.23,2.9,4.57089,3.269,3.244,2.745,4.654
2022-11-04,2.77,2.24,2.75,4.60455,3.313,3.287,2.802,4.689
2022-11-04,2.77,2.24,2.89,4.60455,3.313,3.287,2.802,4.689
2022-11-04,2.77,2.24,2.83,4.60455,3.313,3.287,2.802,4.689
2022-11-05,2.79,2.24,2.83,4.62227,3.313,3.287,2.802,4.689
2022-11-06,2.79,2.24,2.83,4.62227,3.313,3.287,2.802,4.689
2022-11-07,2.79,2.28,2.86,4.62227,3.31,3.299,2.843,4.739
2022-11-07,2.79,2.28,2.73,4.62227,3.31,3.299,2.843,4.739
2022-11-07,2.79,2.28,2.88,4.62227,3.31,3.299,2.843,4.739
2022-11-08,2.83,2.33,2.8,4.61667,3.328,3.237,2.794,4.722
2022-11-08,2.83,2.33,2.94,4.61667,3.328,3.237,2.794,4.722
2022-11-08,2.83,2.33,2.89,4.61667,3.328,3.237,2.794,4.722
2022-11-09,2.76,2.25,2.84,4.47689,3.302,3.152,2.673,4.703
2022-11-09,2.76,2.25,2.69,4.47689,3.302,3.152,2.673,4.703
2022-11-09,2.76,2.25,2.83,4.47689,3.302,3.152,2.673,4.703
2022-11-10,2.69,2.18,2.79,4.47683,3.248,2.967,2.5,4.512
2022-11-10,2.69,2.18,2.77,4.47683,3.248,2.967,2.5,4.512
2022-11-10,2.69,2.18,2.65,4.47683,3.248,2.967,2.5,4.512
2022-11-11,2.56,2.06,2.77,4.27313,3.141,3.155,2.67,4.508
2022-11-12,2.63,2.06,2.77,4.33969,3.141,3.155,2.67,4.51
2022-11-13,2.63,2.06,2.77,4.33969,3.141,3.155,2.67,4.51
2022-11-14,2.63,2.13,2.72,4.33969,3.154,3.158,2.687,4.329
2022-11-14,2.63,2.13,2.72,4.33969,3.154,3.158,2.687,4.329
2022-11-14,2.63,2.13,2.59,4.33969,3.154,3.158,2.687,4.329
2022-11-15,2.59,2.1,2.67,4.28871,3.177,3.072,2.629,4.269
2022-11-15,2.59,2.1,2.69,4.28871,3.177,3.072,2.629,4.269
2022-11-15,2.59,2.1,2.56,4.28871,3.177,3.072,2.629,4.269
2022-11-16,2.57,2.1,2.51,4.15291,3.098,2.983,2.508,4.265
2022-11-16,2.57,2.1,2.65,4.15291,3.098,2.983,2.508,4.265
2022-11-16,2.57,2.1,2.65,4.15291,3.098,2.983,2.508,4.265
2022-11-17,2.45,1.98,2.53,4.11334,3.072,2.999,2.48,4.293
2022-11-17,2.45,1.98,2.47,4.11334,3.072,2.999,2.48,4.293
2022-11-17,2.45,1.98,2.6,4.11334,3.072,2.999,2.48,4.293
2022-11-18,2.54,2.07,2.62,4.10255,3.069,2.975,2.485,4.271
2022-11-18,2.54,2.07,2.62,4.10255,3.069,2.975,2.485,4.271
2022-11-18,2.54,2.07,2.49,4.10255,3.069,2.975,2.485,4.271
2022-11-19,2.49,2.07,2.62,4.10008,3.069,2.928,2.458,4.271
2022-11-20,2.49,2.07,2.62,4.10008,3.069,2.928,2.458,4.271
2022-11-21,2.49,2.03,2.46,4.10008,3.022,2.939,2.467,4.24
2022-11-21,2.49,2.03,2.59,4.10008,3.022,2.939,2.467,4.24
2022-11-21,2.49,2.03,2.57,4.10008,3.022,2.939,2.467,4.24
2022-11-22,2.47,2.0,2.6,4.08811,3.01,2.935,2.434,4.24
2022-11-22,2.47,2.0,2.55,4.08811,3.01,2.935,2.434,4.24
2022-11-22,2.47,2.0,2.46,4.08811,3.01,2.935,2.434,4.24
2022-11-23,2.45,1.99,2.53,4.05011,2.955,2.837,2.364,4.187
2022-11-23,2.45,1.99,2.44,4.05011,2.955,2.837,2.364,4.187
2022-11-23,2.45,1.99,2.56,4.05011,2.955,2.837,2.364,4.187
2022-11-24,2.29,1.83,2.4,3.82411,2.827,2.742,2.266,4.082
2022-11-24,2.29,1.83,2.38,3.82411,2.827,2.742,2.266,4.082
2022-11-24,2.29,1.83,2.28,3.82411,2.827,2.742,2.266,4.082
2022-11-25,2.36,1.92,2.53,3.9766,2.815,2.905,2.404,4.175
2022-11-25,2.36,1.92,2.41,3.9766,2.815,2.905,2.404,4.175
2022-11-25,2.36,1.92,2.47,3.9766,2.815,2.905,2.404,4.175
2022-11-26,2.45,1.92,2.47,4.07296,2.815,2.905,2.404,4.175
2022-11-27,2.45,1.92,2.47,4.07296,2.815,2.905,2.404,4.175
2022-11-28,2.45,1.97,2.47,4.07296,2.961,2.94,2.445,4.222
2022-11-28,2.45,1.97,2.6,4.07296,2.961,2.94,2.445,4.222
2022-11-28,2.45,1.97,2.55,4.07296,2.961,2.94,2.445,4.222
2022-11-29,2.38,1.91,2.48,3.95641,2.95,2.85,2.388,4.16
2022-11-29,2.38,1.91,2.36,3.95641,2.95,2.85,2.388,4.16
2022-11-29,2.38,1.91,2.49,3.95641,2.95,2.85,2.388,4.16
2022-11-30,2.4,1.94,2.4,4.0269,2.938,2.904,2.39,4.166
2022-11-30,2.4,1.94,2.54,4.0269,2.938,2.904,2.39,4.166
2022-11-30,2.4,1.94,2.49,4.0269,2.938,2.904,2.39,4.166
2022-12-01,2.3,1.84,2.27,3.86831,2.883,2.756,2.253,3.894
2022-12-01,2.3,1.84,2.4,3.86831,2.883,2.756,2.253,3.894
2022-12-01,2.3,1.84,2.4,3.86831,2.883,2.756,2.253,3.894
2022-12-02,2.23,1.78,2.33,3.89146,2.821,2.794,2.313,3.872
2022-12-02,2.23,1.78,2.22,3.89146,2.821,2.794,2.313,3.872
2022-12-02,2.23,1.78,2.36,3.89146,2.821,2.794,2.313,3.872
2022-12-03,2.3,1.78,2.36,3.91935,2.821,2.794,2.313,3.872
2022-12-04,2.3,1.78,2.36,3.91935,2.821,2.794,2.313,3.872
2022-12-05,2.3,1.84,2.31,3.91935,2.814,2.805,2.327,3.873
2022-12-05,2.3,1.84,2.44,3.91935,2.814,2.805,2.327,3.873
2022-12-05,2.3,1.84,2.41,3.91935,2.814,2.805,2.327,3.873
2022-12-06,2.29,1.85,2.31,3.83652,2.854,2.726,2.267,3.794
2022-12-06,2.29,1.85,2.44,3.83652,2.854,2.726,2.267,3.794
2022-12-06,2.29,1.85,2.43,3.83652,2.854,2.726,2.267,3.794
2022-12-07,2.24,1.78,2.38,3.83691,2.806,2.701,2.24,3.711
2022-12-07,2.24,1.78,2.45,3.83691,2.806,2.701,2.24,3.711
2022-12-07,2.24,1.78,2.33,3.83691,2.806,2.701,2.24,3.711
2022-12-08,2.23,1.76,2.39,3.84754,2.797,2.76,2.292,3.804
2022-12-08,2.23,1.76,2.28,3.84754,2.797,2.76,2.292,3.804
2022-12-08,2.23,1.76,2.33,3.84754,2.797,2.76,2.292,3.804
2022-12-09,2.33,1.86,2.43,3.94084,2.817,2.859,2.382,3.982
2022-12-09,2.33,1.86,2.5,3.94084,2.817,2.859,2.382,3.982
2022-12-09,2.33,1.86,2.38,3.94084,2.817,2.859,2.382,3.982
2022-12-10,2.39,1.86,2.38,3.96304,2.817,2.859,2.382,3.982
2022-12-11,2.39,1.86,2.38,3.96304,2.817,2.859,2.382,3.982
2022-12-12,2.39,1.91,2.51,3.96304,2.866,2.874,2.406,3.957
2022-12-12,2.39,1.91,2.52,3.96304,2.866,2.874,2.406,3.957
2022-12-12,2.39,1.91,2.41,3.96304,2.866,2.874,2.406,3.957
2022-12-13,2.41,1.94,2.44,3.9747,2.901,2.834,2.398,3.951
2022-12-13,2.41,1.94,2.55,3.9747,2.901,2.834,2.398,3.951
2022-12-13,2.41,1.94,2.52,3.9747,2.901,2.834,2.398,3.951
2022-12-14,2.44,1.96,2.48,3.97458,2.955,2.889,2.4,4.033
2022-12-14,2.44,1.96,2.6,3.97458,2.955,2.889,2.4,4.033
2022-12-14,2.44,1.96,2.53,3.97458,2.955,2.889,2.4,4.033
2022-12-15,2.4,1.91,2.46,4.19484,2.978,3.088,2.591,4.144
2022-12-15,2.4,1.91,2.58,4.19484,2.978,3.088,2.591,4.144
2022-12-15,2.4,1.91,2.51,4.19484,2.978,3.088,2.591,4.144
2022-12-16,2.73,2.19,2.84,4.49359,3.154,3.195,2.667,4.307
2022-12-16,2.73,2.19,2.83,4.49359,3.154,3.195,2.667,4.307
2022-12-16,2.73,2.19,2.72,4.49359,3.154,3.195,2.667,4.307
2022-12-17,2.71,2.19,2.72,4.50158,3.154,3.195,2.667,4.307
2022-12-18,2.71,2.19,2.72,4.50158,3.154,3.195,2.667,4.307
2022-12-19,2.71,2.19,2.84,4.50158,3.202,3.227,2.725,4.339
2022-12-19,2.71,2.19,2.89,4.50158,3.202,3.227,2.725,4.339
2022-12-19,2.71,2.19,2.77,4.50158,3.202,3.227,2.725,4.339
2022-12-20,2.81,2.27,2.92,4.58228,3.326,3.361,2.82,4.449
2022-12-20,2.81,2.27,2.84,4.58228,3.326,3.361,2.82,4.449
2022-12-20,2.81,2.27,2.95,4.58228,3.326,3.361,2.82,4.449
2022-12-21,2.82,2.28,2.85,4.55346,3.373,3.334,2.836,4.461
2022-12-21,2.82,2.28,2.95,4.55346,3.373,3.334,2.836,4.461
2022-12-21,2.82,2.28,2.91,4.55346,3.373,3.334,2.836,4.461
2022-12-22,2.86,2.31,2.94,4.5773,3.391,3.39,2.898,4.512
2022-12-22,2.86,2.31,3.03,4.5773,3.391,3.39,2.898,4.512
2022-12-22,2.86,2.31,2.93,4.5773,3.391,3.39,2.898,4.512
2022-12-23,2.93,2.38,3.07,4.6441,3.347,3.413,2.929,4.534
2022-12-23,2.93,2.38,2.98,4.6441,3.347,3.413,2.929,4.534
2022-12-23,2.93,2.38,3.03,4.6441,3.347,3.413,2.929,4.534
2022-12-24,3.04,2.38,3.03,4.64413,3.347,3.413,2.929,4.534
2022-12-25,3.04,2.38,3.03,4.64413,3.347,3.413,2.929,4.534
2022-12-26,3.04,2.38,3.03,4.64413,3.347,3.394,2.895,4.534
2022-12-27,3.04,2.49,3.16,4.64413,3.454,3.515,3.048,4.584
2022-12-27,3.04,2.49,3.13,4.64413,3.454,3.515,3.048,4.584
2022-12-27,3.04,2.49,3.07,4.64413,3.454,3.515,3.048,4.584
2022-12-28,3.02,2.47,3.06,4.64415,3.49,3.536,3.032,4.591
2022-12-28,3.02,2.47,3.15,4.64415,3.49,3.536,3.032,4.591
2022-12-28,3.02,2.47,3.12,4.64415,3.49,3.536,3.032,4.591
2022-12-29,3.02,2.48,3.12,4.72495,3.574,3.481,2.962,4.563
2022-12-29,3.02,2.48,3.1,4.72495,3.574,3.481,2.962,4.563
2022-12-29,3.02,2.48,3.19,4.72495,3.574,3.481,2.962,4.563
2022-12-30,3.02,2.51,3.08,4.77428,3.528,3.599,3.146,4.592
2022-12-30,3.02,2.51,3.18,4.77428,3.528,3.599,3.146,4.592
2022-12-30,3.02,2.51,3.15,4.77428,3.528,3.599,3.146,4.592
2022-12-31,3.03,2.51,3.15,4.71245,3.528,3.599,3.146,4.565
2023-01-01,3.03,2.51,3.15,4.71245,3.528,3.599,3.146,4.565
2023-01-02,3.03,2.48,3.12,4.71245,3.575,3.473,2.983,4.658
2023-01-02,3.03,2.48,3.03,4.71245,3.575,3.473,2.983,4.658
2023-01-02,3.03,2.48,3.13,4.71245,3.575,3.473,2.983,4.658
2023-01-03,2.88,2.34,2.97,4.64428,3.469,3.403,2.906,4.617
2023-01-03,2.88,2.34,3.06,4.64428,3.469,3.403,2.906,4.617
2023-01-03,2.88,2.34,2.96,4.64428,3.469,3.403,2.906,4.617
2023-01-04,2.82,2.3,2.87,4.51091,3.408,3.283,2.797,4.508
2023-01-04,2.82,2.3,2.97,4.51091,3.408,3.283,2.797,4.508
2023-01-04,2.82,2.3,2.93,4.51091,3.408,3.283,2.797,4.508
2023-01-05,2.81,2.3,2.85,4.4724,3.34,3.32,2.816,4.45
2023-01-05,2.81,2.3,2.94,4.4724,3.34,3.32,2.816,4.45
2023-01-05,2.81,2.3,2.91,4.4724,3.34,3.32,2.816,4.45
2023-01-06,2.85,2.32,2.86,4.47468,3.343,3.225,2.72,4.345
2023-01-06,2.85,2.32,2.96,4.47468,3.343,3.225,2.72,4.345
2023-01-06,2.85,2.32,2.94,4.47468,3.343,3.225,2.72,4.345
2023-01-07,2.8,2.32,2.94,4.41184,3.343,3.225,2.72,4.345
2023-01-08,2.8,2.32,2.94,4.41184,3.343,3.225,2.72,4.345
2023-01-09,2.8,2.27,2.89,4.41184,3.328,3.195,2.729,4.451
2023-01-09,2.8,2.27,2.94,4.41184,3.328,3.195,2.729,4.451
2023-01-09,2.8,2.27,2.83,4.41184,3.328,3.195,2.729,4.451
2023-01-10,2.79,2.27,2.93,4.36059,3.29,3.26,2.779,4.38
2023-01-10,2.79,2.27,2.88,4.36059,3.29,3.26,2.779,4.38
2023-01-10,2.79,2.27,2.83,4.36059,3.29,3.26,2.779,4.38
2023-01-11,2.73,2.27,2.79,4.16885,3.31,3.122,2.633,4.192
2023-01-11,2.73,2.27,2.75,4.16885,3.31,3.122,2.633,4.192
2023-01-11,2.73,2.27,2.85,4.16885,3.31,3.122,2.633,4.192
2023-01-12,2.66,2.19,2.64,4.1188,3.197,3.081,2.573,4.044
2023-01-12,2.66,2.19,2.74,4.1188,3.197,3.081,2.573,4.044
2023-01-12,2.66,2.19,2.73,4.1188,3.197,3.081,2.573,4.044
2023-01-13,2.58,2.11,2.63,4.04467,3.132,3.075,2.593,4.088
2023-01-13,2.58,2.11,2.72,4.04467,3.132,3.075,2.593,4.088
2023-01-13,2.58,2.11,2.63,4.04467,3.132,3.075,2.593,4.088
2023-01-14,2.69,2.11,2.63,4.17696,3.132,3.075,2.593,4.088
2023-01-15,2.69,2.11,2.63,4.17696,3.132,3.075,2.593,4.088
2023-01-16,2.69,2.21,2.75,4.17696,3.118,3.095,2.602,4.147
2023-01-16,2.69,2.21,2.75,4.17696,3.118,3.095,2.602,4.147
2023-01-16,2.69,2.21,2.7,4.17696,3.118,3.095,2.602,4.147
2023-01-17,2.68,2.19,2.71,4.09122,3.148,3.002,2.502,4.19
2023-01-17,2.68,2.19,2.79,4.09122,3.148,3.002,2.502,4.19
2023-01-17,2.68,2.19,2.74,4.09122,3.148,3.002,2.502,4.19
2023-01-18,2.55,2.09,2.62,3.9255,3.109,2.881,2.417,3.993
2023-01-18,2.55,2.09,2.6,3.9255,3.109,2.881,2.417,3.993
2023-01-18,2.55,2.09,2.52,3.9255,3.109,2.881,2.417,3.993
2023-01-19,2.46,2.02,2.56,3.9488,2.98,2.909,2.459,4.032
2023-01-19,2.46,2.02,2.64,3.9488,2.98,2.909,2.459,4.032
2023-01-19,2.46,2.02,2.53,3.9488,2.98,2.909,2.459,4.032
2023-01-20,2.58,2.13,2.62,4.02485,2.978,3.057,2.586,4.129
2023-01-20,2.58,2.13,2.7,4.02485,2.978,3.057,2.586,4.129
2023-01-20,2.58,2.13,2.64,4.02485,2.978,3.057,2.586,4.129
2023-01-21,2.64,2.13,2.64,4.15101,2.978,3.057,2.586,4.129
2023-01-22,2.64,2.13,2.64,4.15101,2.978,3.057,2.586,4.129
2023-01-23,2.64,2.18,2.77,4.15101,3.095,3.095,2.612,4.197
2023-01-23,2.64,2.18,2.71,4.15101,3.095,3.095,2.612,4.197
2023-01-23,2.64,2.18,2.69,4.15101,3.095,3.095,2.612,4.197
2023-01-24,2.64,2.17,2.71,4.12065,3.148,3.032,2.574,4.174
2023-01-24,2.64,2.17,2.79,4.12065,3.148,3.032,2.574,4.174
2023-01-24,2.64,2.17,2.73,4.12065,3.148,3.032,2.574,4.174
2023-01-25,2.56,2.11,2.65,4.02812,3.1,3.042,2.593,4.218
2023-01-25,2.56,2.11,2.78,4.02812,3.1,3.042,2.593,4.218
2023-01-25,2.56,2.11,2.6,4.02812,3.1,3.042,2.593,4.218
2023-01-26,2.65,2.19,2.69,4.13852,3.148,3.103,2.658,4.216
2023-01-26,2.65,2.19,2.77,4.13852,3.148,3.103,2.658,4.216
2023-01-26,2.65,2.19,2.73,4.13852,3.148,3.103,2.658,4.216
2023-01-27,2.74,2.26,2.78,4.2333,3.194,3.162,2.688,4.264
2023-01-27,2.74,2.26,2.86,4.2333,3.194,3.162,2.688,4.264
2023-01-27,2.74,2.26,2.83,4.2333,3.194,3.162,2.688,4.264
2023-01-28,2.78,2.26,2.83,4.28962,3.194,3.162,2.688,4.264
2023-01-29,2.78,2.26,2.83,4.28962,3.194,3.162,2.688,4.264
2023-01-30,2.78,2.3,2.86,4.28962,3.265,3.237,2.798,4.307
2023-01-30,2.78,2.3,2.93,4.28962,3.265,3.237,2.798,4.307
2023-01-30,2.78,2.3,2.85,4.28962,3.265,3.237,2.798,4.307
2023-01-31,2.79,2.3,2.87,4.29327,3.223,3.197,2.756,4.32
2023-01-31,2.79,2.3,2.91,4.29327,3.223,3.197,2.756,4.32
2023-01-31,2.79,2.3,2.83,4.29327,3.223,3.197,2.756,4.32
2023-02-01,2.76,2.26,2.82,4.25944,3.27,3.222,2.723,4.309
2023-02-01,2.76,2.26,2.9,4.25944,3.27,3.222,2.723,4.309
2023-02-01,2.76,2.26,2.82,4.25944,3.27,3.222,2.723,4.309
2023-02-02,2.73,2.25,2.74,4.08409,3.304,2.918,2.472,4.101
2023-02-02,2.73,2.25,2.82,4.08409,3.304,2.918,2.472,4.101
2023-02-02,2.73,2.25,2.81,4.08409,3.304,2.918,2.472,4.101
2023-02-03,2.61,2.14,2.66,3.93654,3.13,3.056,2.609,4.02
2023-02-03,2.61,2.14,2.78,3.93654,3.13,3.056,2.609,4.02
2023-02-03,2.61,2.14,2.68,3.93654,3.13,3.056,2.609,4.02
2023-02-04,2.74,2.14,2.68,4.14862,3.13,3.056,2.609,4.02
2023-02-05,2.74,2.14,2.68,4.14862,3.13,3.056,2.609,4.02
2023-02-06,2.74,2.27,2.82,4.14862,3.2,3.139,2.729,4.16
2023-02-06,2.74,2.27,2.8,4.14862,3.2,3.139,2.729,4.16
2023-02-06,2.74,2.27,2.88,4.14862,3.2,3.139,2.729,4.16
2023-02-07,2.77,2.29,2.84,4.20041,3.249,3.179,2.781,4.212
2023-02-07,2.77,2.29,2.83,4.20041,3.249,3.179,2.781,4.212
2023-02-07,2.77,2.29,2.91,4.20041,3.249,3.179,2.781,4.212
2023-02-08,2.83,2.36,2.91,4.2409,3.297,3.238,2.783,4.244
2023-02-08,2.83,2.36,2.87,4.2409,3.297,3.238,2.783,4.244
2023-02-08,2.83,2.36,2.95,4.2409,3.297,3.238,2.783,4.244
2023-02-09,2.76,2.29,2.84,4.12997,3.332,3.169,2.753,4.159
2023-02-09,2.76,2.29,2.79,4.12997,3.332,3.169,2.753,4.159
2023-02-09,2.76,2.29,2.87,4.12997,3.332,3.169,2.753,4.159
2023-02-10,2.83,2.35,2.87,4.1819,3.259,3.248,2.815,4.212
2023-02-10,2.83,2.35,2.95,4.1819,3.259,3.248,2.815,4.212
2023-02-10,2.83,2.35,2.9,4.1819,3.259,3.248,2.815,4.212
2023-02-11,2.84,2.35,2.95,4.19887,3.259,3.248,2.815,4.212
2023-02-12,2.84,2.35,2.95,4.19887,3.259,3.248,2.815,4.212
2023-02-13,2.84,2.35,2.89,4.19887,3.294,3.237,2.813,4.216
2023-02-13,2.84,2.35,2.97,4.19887,3.294,3.237,2.813,4.216
2023-02-13,2.84,2.35,2.9,4.19887,3.294,3.237,2.813,4.216
2023-02-14,2.83,2.36,2.89,4.15236,3.314,3.31,2.893,4.228
2023-02-14,2.83,2.36,2.96,4.15236,3.314,3.31,2.893,4.228
2023-02-14,2.83,2.36,2.9,4.15236,3.314,3.31,2.893,4.228
2023-02-15,2.88,2.41,3.04,4.24286,3.397,3.371,2.938,4.239
2023-02-15,2.88,2.41,2.96,4.24286,3.397,3.371,2.938,4.239
2023-02-15,2.88,2.41,2.97,4.24286,3.397,3.371,2.938,4.239
2023-02-16,2.94,2.47,3.02,4.35318,3.463,3.382,2.932,4.313
2023-02-16,2.94,2.47,3.1,4.35318,3.463,3.382,2.932,4.313
2023-02-16,2.94,2.47,3.02,4.35318,3.463,3.382,2.932,4.313
2023-02-17,3.01,2.53,3.1,4.35418,3.526,3.36,2.895,4.325
2023-02-17,3.01,2.53,3.1,4.35418,3.526,3.36,2.895,4.325
2023-02-17,3.01,2.53,3.02,4.35418,3.526,3.36,2.895,4.325
2023-02-18,2.92,2.53,3.02,4.29542,3.526,3.36,2.895,4.325
2023-02-19,2.92,2.53,3.02,4.29542,3.526,3.36,2.895,4.325
2023-02-20,2.92,2.44,3.01,4.29542,3.468,3.351,2.931,4.324
2023-02-20,2.92,2.44,2.98,4.29542,3.468,3.351,2.931,4.324
2023-02-20,2.92,2.44,3.05,4.29542,3.468,3.351,2.931,4.324
2023-02-21,2.98,2.49,3.06,4.39695,3.491,3.443,3.021,4.449
2023-02-21,2.98,2.49,3.06,4.39695,3.491,3.443,3.021,4.449
2023-02-21,2.98,2.49,3.13,4.39695,3.491,3.443,3.021,4.449
2023-02-22,3.04,2.54,3.08,4.48087,3.573,3.431,3.008,4.444
2023-02-22,3.04,2.54,3.16,4.48087,3.573,3.431,3.008,4.444
2023-02-22,3.04,2.54,3.14,4.48087,3.573,3.431,3.008,4.444
2023-02-23,3.02,2.52,3.1,4.43331,3.559,3.359,2.968,4.398
2023-02-23,3.02,2.52,3.17,4.43331,3.559,3.359,2.968,4.398
2023-02-23,3.02,2.52,3.12,4.43331,3.559,3.359,2.968,4.398
2023-02-24,2.96,2.46,3.14,4.38883,3.543,3.424,3.023,4.413
2023-02-24,2.96,2.46,3.07,4.38883,3.543,3.424,3.023,4.413
2023-02-24,2.96,2.46,3.05,4.38883,3.543,3.424,3.023,4.413
2023-02-25,3.07,2.46,3.05,4.42253,3.543,3.424,3.023,4.413
2023-02-26,3.07,2.46,3.05,4.42253,3.543,3.424,3.023,4.413
2023-02-27,3.07,2.57,3.16,4.42253,3.529,3.473,3.07,4.399
2023-02-27,3.07,2.57,3.22,4.42253,3.529,3.473,3.07,4.399
2023-02-27,3.07,2.57,3.15,4.42253,3.529,3.473,3.07,4.399
2023-02-28,3.14,2.64,3.2,4.49967,3.584,3.515,3.115,4.424
2023-02-28,3.14,2.64,3.27,4.49967,3.584,3.515,3.115,4.424
2023-02-28,3.14,2.64,3.24,4.49967,3.584,3.515,3.115,4.424
2023-03-01,3.21,2.72,3.29,4.51501,3.679,3.591,3.207,4.475
2023-03-01,3.21,2.72,3.31,4.51501,3.679,3.591,3.207,4.475
2023-03-01,3.21,2.72,3.24,4.51501,3.679,3.591,3.207,4.475
2023-03-02,3.26,2.76,3.28,4.57961,3.695,3.643,3.257,4.526
2023-03-02,3.26,2.76,3.35,4.57961,3.695,3.643,3.257,4.526
2023-03-02,3.26,2.76,3.33,4.57961,3.695,3.643,3.257,4.526
2023-03-03,3.21,2.7,3.29,4.54556,3.745,3.592,3.21,4.481
2023-03-03,3.21,2.7,3.35,4.54556,3.745,3.592,3.21,4.481
2023-03-03,3.21,2.7,3.28,4.54556,3.745,3.592,3.21,4.481
2023-03-04,3.16,2.7,3.28,4.50897,3.745,3.592,3.21,4.481
2023-03-05,3.16,2.7,3.28,4.50897,3.745,3.592,3.21,4.481
2023-03-06,3.16,2.66,3.3,4.50897,3.701,3.616,3.254,4.519
2023-03-06,3.16,2.66,3.24,4.50897,3.701,3.616,3.254,4.519
2023-03-06,3.16,2.66,3.23,4.50897,3.701,3.616,3.254,4.519
2023-03-07,3.17,2.66,3.25,4.48077,3.708,3.585,3.184,4.508
2023-03-07,3.17,2.66,3.32,4.48077,3.708,3.585,3.184,4.508
2023-03-07,3.17,2.66,3.26,4.48077,3.708,3.585,3.184,4.508
2023-03-08,3.21,2.69,3.32,4.43985,3.693,3.516,3.139,4.472
2023-03-08,3.21,2.69,3.29,4.43985,3.693,3.516,3.139,4.472
2023-03-08,3.21,2.69,3.25,4.43985,3.693,3.516,3.139,4.472
2023-03-09,3.21,2.69,3.29,4.42811,3.67,3.506,3.081,4.445
2023-03-09,3.21,2.69,3.26,4.42811,3.67,3.506,3.081,4.445
2023-03-09,3.21,2.69,3.33,4.42811,3.67,3.506,3.081,4.445
2023-03-10,3.06,2.54,3.08,4.29693,3.583,3.39,2.942,4.322
2023-03-10,3.06,2.54,3.14,4.29693,3.583,3.39,2.942,4.322
2023-03-10,3.06,2.54,3.15,4.29693,3.583,3.39,2.942,4.322
2023-03-11,2.83,2.54,3.15,4.14593,3.583,3.39,2.942,4.322
2023-03-12,2.83,2.54,3.15,4.14593,3.583,3.39,2.942,4.322
2023-03-13,2.83,2.27,2.88,4.14593,3.437,3.237,2.756,4.252
2023-03-13,2.83,2.27,2.81,4.14593,3.437,3.237,2.756,4.252
2023-03-13,2.83,2.27,2.89,4.14593,3.437,3.237,2.756,4.252
2023-03-14,2.92,2.34,3.01,4.23575,3.38,3.358,2.884,4.346
2023-03-14,2.92,2.34,3.03,4.23575,3.38,3.358,2.884,4.346
2023-03-14,2.92,2.34,3.01,4.23575,3.38,3.358,2.884,4.346
2023-03-15,2.89,2.32,2.83,4.14296,3.424,3.094,2.695,4.259
2023-03-15,2.89,2.32,2.9,4.14296,3.424,3.094,2.695,4.259
2023-03-15,2.89,2.32,3.0,4.14296,3.424,3.094,2.695,4.259
2023-03-16,2.84,2.28,2.84,4.17046,3.247,3.192,2.793,4.242
2023-03-16,2.84,2.28,2.92,4.17046,3.247,3.192,2.793,4.242
2023-03-16,2.84,2.28,2.93,4.17046,3.247,3.192,2.793,4.242
2023-03-17,2.82,2.24,2.81,4.05869,3.351,3.069,2.633,4.146
2023-03-17,2.82,2.24,2.89,4.05869,3.351,3.069,2.633,4.146
2023-03-17,2.82,2.24,2.91,4.05869,3.351,3.069,2.633,4.146
2023-03-18,2.63,2.24,2.91,3.99086,3.351,3.069,2.633,4.146
2023-03-19,2.63,2.24,2.91,3.99086,3.351,3.069,2.633,4.146
2023-03-20,2.63,2.02,2.8,3.99086,3.306,3.014,2.605,4.089
